1.525211739898754360e+00,1.586935311550841998e+00,1.651387891279941345e+00,1.691024515374681236e+00,1.733176651169557658e+00,1.784043091392722546e+00,1.795413299809494712e+00,1.779986999444826523e+00,1.684850029170515739e+00,1.392969866783655863e+00,9.517995866962918328e-01,5.415527787997103104e-01,2.562048479729061023e-01,1.165641784405881953e-01,8.647251103630486380e-02,8.785409673455546464e-02,8.310807816893051037e-02,6.268527164074970404e-02,7.000000000000000000e+00
1.525810540985663266e+00,1.542918307890006169e+00,1.603618020547978862e+00,1.696373555120149312e+00,1.746956387105258468e+00,1.752336999066707701e+00,1.750388441060581002e+00,1.745100947277600678e+00,1.620011413427061120e+00,1.286047675880642061e+00,8.628407644248079489e-01,4.907763447132665879e-01,2.150344556538431318e-01,1.032399699435641027e-01,9.036563300957457801e-02,7.492617213029999224e-02,5.967370967416069094e-02,4.643258011420758891e-02,7.000000000000000000e+00
1.623645562676609089e+00,1.682745129262285033e+00,1.743559484556992611e+00,1.768701161018211288e+00,1.788079605644705250e+00,1.818565483842455865e+00,1.848898986015651280e+00,1.817797429694033795e+00,1.604623495522987220e+00,1.213558796536355011e+00,7.639712345154985318e-01,4.081075580091148014e-01,1.753903515485833731e-01,5.711409178303787637e-02,3.596080172863486135e-02,6.590684500116431033e-02,1.037404191258887165e-01,1.240143664553914893e-01,6.000000000000000000e+00
1.598008425614162231e+00,1.665695724405159339e+00,1.730492302715248343e+00,1.795071996853990992e+00,1.861214670615403799e+00,1.885449274411801657e+00,1.819779366738786486e+00,1.640443200326332285e+00,1.317517510958280624e+00,9.083062380990153395e-01,5.301650169285586633e-01,2.562817449335609843e-01,1.014474847207337549e-01,5.603554062164309291e-02,6.823721938157770173e-02,7.499025218202751142e-02,7.617548647523654515e-02,7.739415180865262534e-02,6.000000000000000000e+00
1.647023566509562942e+00,1.670796440170081443e+00,1.664448847791213382e+00,1.680872963253217334e+00,1.725189660092802058e+00,1.780073146909245452e+00,1.813712490453394111e+00,1.714947791417886780e+00,1.423352751417188422e+00,1.017641834826512381e+00,6.161310350685709203e-01,3.279131751969169839e-01,1.543411759276548390e-01,7.532171835804582494e-02,6.925419676948735281e-02,7.641311583436537214e-02,7.937213491831894563e-02,7.935013492896506038e-02,6.000000000000000000e+00
1.599323223399899074e+00,1.613842809621906405e+00,1.605583062899271773e+00,1.677952382633185024e+00,1.800992859332318785e+00,1.864291895807528521e+00,1.825640641615713378e+00,1.672260223258901446e+00,1.378190778159343655e+00,9.805446152595803655e-01,6.030329104599541079e-01,3.161885554539381471e-01,1.425993667581064717e-01,5.988004527704055696e-02,4.163487156569156689e-02,6.101099692583007023e-02,7.122369327500373271e-02,5.583559376707310229e-02,6.000000000000000000e+00
1.655726074655879732e+00,1.702664144674226998e+00,1.739653744891726417e+00,1.767557121773496664e+00,1.797511336713160546e+00,1.847853873909389044e+00,1.842224724150653081e+00,1.715916201366685545e+00,1.437265546787141357e+00,1.020282128041840153e+00,6.055652109552926987e-01,3.026683516550191522e-01,1.213061545898417581e-01,4.388731537889489775e-02,3.244990444737621410e-02,5.080254544433147196e-02,7.016209102160292366e-02,6.049725886904222527e-02,6.000000000000000000e+00
1.616825893630216227e+00,1.697263608362806320e+00,1.773793044725750612e+00,1.799286165470444621e+00,1.804100296639181256e+00,1.830831901706813536e+00,1.853467960623666588e+00,1.780072790804925198e+00,1.569048309505124195e+00,1.178401644447229835e+00,7.289731033324835519e-01,3.776977062940084506e-01,1.670630858854642575e-01,9.691520304869916114e-02,8.156415317073596738e-02,7.669427075937144955e-02,8.590347627855909884e-02,9.080280331583300002e-02,7.000000000000000000e+00
1.597482877783555910e+00,1.613172816410754162e+00,1.634944367559958867e+00,1.680032844376789347e+00,1.743805542119695184e+00,1.788177659388649587e+00,1.802257495597004766e+00,1.736696629706160788e+00,1.522429320758424964e+00,1.137777834830586476e+00,7.005272697039039986e-01,3.430673888265133309e-01,1.377927922497436397e-01,6.700073900869463195e-02,4.413916610114022865e-02,3.886812352119414088e-02,5.156605921248882951e-02,6.846102425982733553e-02,7.000000000000000000e+00
1.617224292326088220e+00,1.685213673698741754e+00,1.753107011489160261e+00,1.773199062139818594e+00,1.794466012036608493e+00,1.824543395096843934e+00,1.816965843922918378e+00,1.760071575761605445e+00,1.588543675456019821e+00,1.269596443394839458e+00,8.678821624702784954e-01,5.038283485083003832e-01,2.411446946836185712e-01,1.049459575803710909e-01,6.917940901934474529e-02,8.349065278209402696e-02,1.161129683934765955e-01,1.336274310284724098e-01,1.600000000000000000e+01
1.444223059166541923e+00,1.470507835947290953e+00,1.584355061614242111e+00,1.681203671964305091e+00,1.722726193600059741e+00,1.806743469985892414e+00,1.899958410431504818e+00,1.945019859178980681e+00,1.907729620334843057e+00,1.627203285101669117e+00,1.001834492330818227e+00,3.981246228818619559e-01,1.176482829018056508e-01,5.204641021959764691e-02,4.931605180992355841e-02,6.113109334325341621e-02,8.427343702389583635e-02,1.036560860484001395e-01,8.000000000000000000e+00
1.547577025226733571e+00,1.601574334701928892e+00,1.683178566854787395e+00,1.763938260960025151e+00,1.813606217535944864e+00,1.851746992257559121e+00,1.886051507600486676e+00,1.831846306041234662e+00,1.654740501629414995e+00,1.335979098092008766e+00,9.099895181963211233e-01,5.029422960617602190e-01,2.231757432852493617e-01,1.049969779734932218e-01,8.693117230182248467e-02,9.518061572615230115e-02,1.148985566289229820e-01,1.420430199721258169e-01,1.600000000000000000e+01
1.530936771949196418e+00,1.611099411797951353e+00,1.692613125342530278e+00,1.730076083186450120e+00,1.722872770881509474e+00,1.729881085973019594e+00,1.776342974176179368e+00,1.821420771294674834e+00,1.761991063213214304e+00,1.560450681763628999e+00,1.223315901239976800e+00,8.531223941634489272e-01,5.294561653373857091e-01,2.756990219546536780e-01,1.232822747725026147e-01,7.327746165681170432e-02,9.663266142777235390e-02,1.415526361293793223e-01,1.600000000000000000e+01
1.647197220957237196e+00,1.723945020452964716e+00,1.804994423283540206e+00,1.867925830475976934e+00,1.910521634853130202e+00,1.892732715365913698e+00,1.791954559365639410e+00,1.603716514451934305e+00,1.284008709675703575e+00,8.788138564526781771e-01,5.099438653496202178e-01,2.358841760077907135e-01,9.672322019567675122e-02,6.687864840116962417e-02,7.143628569040909315e-02,7.476454838719005791e-02,8.095135660807584177e-02,9.543536107506399302e-02,6.000000000000000000e+00
1.477776338711345616e+00,1.509342142432095191e+00,1.539473043410394260e+00,1.564773677451830380e+00,1.608674838778918703e+00,1.679985405520843411e+00,1.735520347445359546e+00,1.773974202443238557e+00,1.811732470145061225e+00,1.803335438824746451e+00,1.681833669631149997e+00,1.403686065130181460e+00,9.951546330927110162e-01,5.690842220728565826e-01,2.591836204486622774e-01,1.164361177141624015e-01,6.922022006951830675e-02,4.782811502943851850e-02,9.000000000000000000e+00
1.710977271011959733e+00,1.812830516914044621e+00,1.832942887297025258e+00,1.796186678157455141e+00,1.797989546212323209e+00,1.849826062084724221e+00,1.891827707707200101e+00,1.948467985161801641e+00,2.060283300989705246e+00,2.157102397818178474e+00,2.125272677112320707e+00,1.952701903734066269e+00,1.636657033423121632e+00,1.194325616029000114e+00,7.498158668459071752e-01,4.101394355857481688e-01,2.070255770983041588e-01,1.413007640389427333e-01,1.000000000000000000e+01
1.512284543602488984e+00,1.500307268252736081e+00,1.518188112652348654e+00,1.559198313796678947e+00,1.607477431608911544e+00,1.633786599394577044e+00,1.668043605212489400e+00,1.705193121401482159e+00,1.748595066029901446e+00,1.717284146388831090e+00,1.529638660581412291e+00,1.186160840408627459e+00,7.989478799082758709e-01,4.734132537854477962e-01,2.535874051054328726e-01,1.193357361452795085e-01,5.087775599882265326e-02,3.127910518868556172e-02,8.000000000000000000e+00
1.535118374905553029e+00,1.598827298999811131e+00,1.680304247866292844e+00,1.789381420790682187e+00,1.850547980704286832e+00,1.887133394346455217e+00,1.906793683992487054e+00,1.829400308189153446e+00,1.621633669952807999e+00,1.272323849227940284e+00,8.256374589078681048e-01,4.115978879182205508e-01,1.606470566776076470e-01,7.479872164190499995e-02,7.109914421529150985e-02,8.549605502864110473e-02,1.094089904882279696e-01,1.197052808816832792e-01,7.000000000000000000e+00
1.584398653787980615e+00,1.633770513108943723e+00,1.693266276236353285e+00,1.750903865503494305e+00,1.781332458983339917e+00,1.795586218402172030e+00,1.830336269583185516e+00,1.818429950458482436e+00,1.636632891361548436e+00,1.257102307079659198e+00,7.813298613106340884e-01,3.693022806223432153e-01,1.330015006114316223e-01,4.574651279268424076e-02,3.965437403417401696e-02,8.148649591945639203e-02,1.235968896946560980e-01,1.333002682737476630e-01,7.000000000000000000e+00
1.634705066221204817e+00,1.638337305492997942e+00,1.638787990080462054e+00,1.667767637734386188e+00,1.720581066523602320e+00,1.763924403314768075e+00,1.750617047214832578e+00,1.652469742607279635e+00,1.452527535200179187e+00,1.102414293949718793e+00,6.623220302423261652e-01,3.136385242652045546e-01,1.334632757614823140e-01,8.647241511046831197e-02,8.129240014588948182e-02,6.471983348849194573e-02,5.961974607400022386e-02,5.785547134836305228e-02,7.000000000000000000e+00
1.628426806828676909e+00,1.687970662605540406e+00,1.781067686512815218e+00,1.805629967571074079e+00,1.771866550384579408e+00,1.747116219999492959e+00,1.723011924693542252e+00,1.625058302879449634e+00,1.386384604574715018e+00,1.014970319496304452e+00,6.195235274696919703e-01,3.260131737306900535e-01,1.654652589374507876e-01,1.013421599114387173e-01,7.106270844074150106e-02,6.361808816913508413e-02,8.530284825789588576e-02,1.112038611514802600e-01,6.000000000000000000e+00
1.587774546606621762e+00,1.588131734053121802e+00,1.619014223806368058e+00,1.688924214884071962e+00,1.702479078269780066e+00,1.719326671666316475e+00,1.801436954599515028e+00,1.829919062980718270e+00,1.733463420656203624e+00,1.464181137094888063e+00,1.042073858023096822e+00,5.929908961601589867e-01,2.682137444026306827e-01,1.265240499393874563e-01,9.228222354484812151e-02,8.059776454061554074e-02,7.281804444712515478e-02,6.465824755281808500e-02,7.000000000000000000e+00
1.558187326909445503e+00,1.615503679791302272e+00,1.631989321330577614e+00,1.598413749009643503e+00,1.608083032202026530e+00,1.692508286740312951e+00,1.780094107536729808e+00,1.827918998056032862e+00,1.822529166808536605e+00,1.746445765387189208e+00,1.546303450061624840e+00,1.206492796143596724e+00,7.951028894842163686e-01,4.301001600358396182e-01,2.000676086444606594e-01,1.110709490497095442e-01,1.182539888376096804e-01,1.555448133909167474e-01,1.600000000000000000e+01
1.521628755625309637e+00,1.608684737782094754e+00,1.703956891192220269e+00,1.760080670998094288e+00,1.793964119603965290e+00,1.805390952526075399e+00,1.774091872806425219e+00,1.663137336323391668e+00,1.436780460394345926e+00,1.079467915416682189e+00,6.714675102679846797e-01,3.593557042490553854e-01,1.705164022013917480e-01,7.987875679570191623e-02,5.292367044898450140e-02,5.185991362272047295e-02,4.262371224811793702e-02,3.191665691343919392e-02,7.000000000000000000e+00
1.603281975606108745e+00,1.653875819287757842e+00,1.669614430150827111e+00,1.682125060532547733e+00,1.729195451675097139e+00,1.782213514368450769e+00,1.811053681726875197e+00,1.766828733463603918e+00,1.593065461009343320e+00,1.260775304665721297e+00,8.162781487550010429e-01,4.251139216946995814e-01,1.950217616034429224e-01,9.641647730459179666e-02,6.285000894322884113e-02,4.563472635007462253e-02,2.727336230931256753e-02,2.247047927648788621e-02,7.000000000000000000e+00
1.630431764999951572e+00,1.697967523211419305e+00,1.759061757818680016e+00,1.766614556786151979e+00,1.761021217185200216e+00,1.778126966875464454e+00,1.789092262985581883e+00,1.728462656558887200e+00,1.481791153775259939e+00,1.074703003613862728e+00,6.526138557908925941e-01,3.510553863937532770e-01,1.691679210976365644e-01,7.798633035243032752e-02,6.612707822056047846e-02,8.412520466296471988e-02,8.794158433688809007e-02,8.357610338664454852e-02,6.000000000000000000e+00
1.630349489855586809e+00,1.712390025546919547e+00,1.771611984409320328e+00,1.774496848324539577e+00,1.805842379916996032e+00,1.859333258514908938e+00,1.861578937290257141e+00,1.736705333244996208e+00,1.421189195665886640e+00,9.522743452166977374e-01,4.985762291706226090e-01,1.991732255362228254e-01,6.999282274064394516e-02,3.588388660176081851e-02,3.200279562699841207e-02,3.828664091896497035e-02,6.483174236694248804e-02,9.748612890265026532e-02,6.000000000000000000e+00
1.655037645255883927e+00,1.671978274334549264e+00,1.674056129040326413e+00,1.700848242170510449e+00,1.730294576759660252e+00,1.743233882383882438e+00,1.785080128268826449e+00,1.815812912366634446e+00,1.686238023309802880e+00,1.345447299519963558e+00,9.245811240401737852e-01,5.220722899407770345e-01,2.037181499914698657e-01,6.193411062833445446e-02,4.407156010180040412e-02,5.874356267027457806e-02,7.004562670430322657e-02,8.056184650631226241e-02,7.000000000000000000e+00
1.552410668842626240e+00,1.576173873724892704e+00,1.629068710129232045e+00,1.687897650190575138e+00,1.747017083939695237e+00,1.809151008587408960e+00,1.800258336001157033e+00,1.706567622656247396e+00,1.487953306709264956e+00,1.120102675685998639e+00,7.109193567855016660e-01,4.070150691918295593e-01,2.001308306766580447e-01,1.052732457309214914e-01,7.737442834237542866e-02,6.344968965352143497e-02,6.716231911564270185e-02,7.979446533825149124e-02,7.000000000000000000e+00
1.636204092855338299e+00,1.685737022817639819e+00,1.745305418959610222e+00,1.762282023463793923e+00,1.766139444849850415e+00,1.804708887072346446e+00,1.809610279952277523e+00,1.719891299851575628e+00,1.512115304443267805e+00,1.171285691818825470e+00,7.652185675719265223e-01,4.187947193791735079e-01,1.978434122548489160e-01,1.041716330142438973e-01,7.106305368374257747e-02,8.092903882597471399e-02,1.243533353694395160e-01,1.542308244684100493e-01,1.600000000000000000e+01
1.539078557390328950e+00,1.595089407363327716e+00,1.678826501840936736e+00,1.711683600941058758e+00,1.704099240724964881e+00,1.728904236382636572e+00,1.773463730941424288e+00,1.798840383292483303e+00,1.833220093957907526e+00,1.824357377154950832e+00,1.719844071590236556e+00,1.489058316619831457e+00,1.096599990453528406e+00,6.553837051001019098e-01,3.331046989661159419e-01,1.562520927558211370e-01,6.896196817812084989e-02,3.740206774222411268e-02,1.000000000000000000e+01
1.622135321774075045e+00,1.656055003007262272e+00,1.715409703152579457e+00,1.767939217023407839e+00,1.778343685574280686e+00,1.771666771602253165e+00,1.743877448252985740e+00,1.655043876237098477e+00,1.435265634786430988e+00,1.029876147908329376e+00,5.939704906356528813e-01,2.973620360396831419e-01,1.430014818939656651e-01,9.912538049422053854e-02,9.897054240626695920e-02,8.937794674776497472e-02,6.811710622487619771e-02,4.798416102812474299e-02,7.000000000000000000e+00
1.602966665171034144e+00,1.652090070021488000e+00,1.695117358645706229e+00,1.737102596083775374e+00,1.806044399990873961e+00,1.890646309859677743e+00,1.888928696307973443e+00,1.746257412167415701e+00,1.456822688315906111e+00,1.060031531317477516e+00,6.514951681039360398e-01,3.336355932691023041e-01,1.638056435988678172e-01,9.963869056352270270e-02,7.589055388759025078e-02,7.249275052302289746e-02,8.141147037411664011e-02,6.798146552605585646e-02,6.000000000000000000e+00
1.608376453040456955e+00,1.651649769313864979e+00,1.726208460155956192e+00,1.779713942425286133e+00,1.804131638074412347e+00,1.829063174363721567e+00,1.814885804772413902e+00,1.734584546768671132e+00,1.535155614695774329e+00,1.157499698384953479e+00,7.137766847409514614e-01,3.661911683442771737e-01,1.587369766286376438e-01,8.054321820292228984e-02,7.028593524559594019e-02,7.593582284689247286e-02,1.096957947014378654e-01,1.502207907737174997e-01,1.600000000000000000e+01
1.486573563670805065e+00,1.493927784850447082e+00,1.516183723524462401e+00,1.551726485112098430e+00,1.594109215547707237e+00,1.638182899023520100e+00,1.711318604260533505e+00,1.800102142114146542e+00,1.843970063049204633e+00,1.804191446867390081e+00,1.656550231891319003e+00,1.366301184916054012e+00,9.634797879242180674e-01,5.732560811940662360e-01,2.862501369327742351e-01,1.529678343991132394e-01,1.402177895295680377e-01,1.512140271530296176e-01,1.600000000000000000e+01
1.536717804343075811e+00,1.567909533279341350e+00,1.646614365886984066e+00,1.723705652482506290e+00,1.775955236732318365e+00,1.812118295538093671e+00,1.848087196242275798e+00,1.859144692522597619e+00,1.739007200862891400e+00,1.402926788931729618e+00,9.405639742925724356e-01,5.195204795006522769e-01,2.248475685218708497e-01,9.322683095868192216e-02,7.173893522986185545e-02,8.584360104200533526e-02,9.647776619968331802e-02,9.552704811937294538e-02,7.000000000000000000e+00
1.558810243965816911e+00,1.639136599040629472e+00,1.706003242207813964e+00,1.758453305283231183e+00,1.834770270321508967e+00,1.880088015020397574e+00,1.860968132387074148e+00,1.789658786893446152e+00,1.622594903644448028e+00,1.300187107446544088e+00,8.726284555074801386e-01,4.713063607857840842e-01,1.990278172289984271e-01,8.747101345877428269e-02,6.245325564578282918e-02,5.714387537332742129e-02,5.834552148145323580e-02,5.778963567368958221e-02,7.000000000000000000e+00
1.623085484093673703e+00,1.698980327587202188e+00,1.760830648216679784e+00,1.810752509118519704e+00,1.871586696243506154e+00,1.892694313449188259e+00,1.843563732805145516e+00,1.715440630818100942e+00,1.457068437925294946e+00,1.061676632335888604e+00,6.129828833258367249e-01,2.635548310858957244e-01,8.485567647914675493e-02,3.833249433016180929e-02,4.773793302651119924e-02,7.936416464039100505e-02,1.259950290565421682e-01,1.486110360383446349e-01,1.600000000000000000e+01
1.329794369644706542e+00,1.318570498745700981e+00,1.372351854257397807e+00,1.448158084994171757e+00,1.510580007300906580e+00,1.585206242172306990e+00,1.666765403811854007e+00,1.728299130348288415e+00,1.756770707747042692e+00,1.738741383476130054e+00,1.620387067155506289e+00,1.358717669476854351e+00,9.892962727455338889e-01,6.079828518179346553e-01,3.181297044050590550e-01,1.598376457368877457e-01,1.104024247662652169e-01,8.866155115573778889e-02,9.000000000000000000e+00
1.530979294838283433e+00,1.508558773291402755e+00,1.530876658996142670e+00,1.637304629282322344e+00,1.721313819922194455e+00,1.742265807747760409e+00,1.779455399187917397e+00,1.820150328940107531e+00,1.816135006375756866e+00,1.730834601208657286e+00,1.502279046116799854e+00,1.133243167605143098e+00,7.326913011005151688e-01,4.027925842925596522e-01,1.843792772484431908e-01,9.484380273678807982e-02,1.070794427510920327e-01,1.580902515863991387e-01,1.600000000000000000e+01
1.435953784526954102e+00,1.491745639465736240e+00,1.528835190796761001e+00,1.541129705368127434e+00,1.592516604554306880e+00,1.664521012559227575e+00,1.702299059222142308e+00,1.766002852125579281e+00,1.823825425865315264e+00,1.815256953278183261e+00,1.724241848929120913e+00,1.505750950899455542e+00,1.144063296406383490e+00,7.392579267991502556e-01,4.017867803848099717e-01,1.826079283796491204e-01,1.024386842194788261e-01,1.004623376145905578e-01,1.000000000000000000e+01
1.560360571266904417e+00,1.638465423850733238e+00,1.711740082243903949e+00,1.806162237808916382e+00,1.908744709085793634e+00,1.938134872614269977e+00,1.891772170904073125e+00,1.768723499216523720e+00,1.522392394403958127e+00,1.134046235969558447e+00,6.984161848282479657e-01,3.603048294182447098e-01,1.645250521057059767e-01,7.892968593881036221e-02,5.769891701162932485e-02,8.754220359600417556e-02,1.421914985002909471e-01,1.782225069494605962e-01,1.600000000000000000e+01
